"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Female","All Ages","Acne vulgaris","Number",1997,"B.9.7","661","653","3","Skin and subcutaneous diseases",230.642743568716,NA,5384.99323548,10877.9546058,230.642743569,NA
"West Sussex","Female","All Ages","Alopecia areata","Number",1997,"B.9.8","662","653","3","Skin and subcutaneous diseases",48.1620290898918,NA,2625.21595787,1496.60472227,48.1620290899,NA
"West Sussex","Female","All Ages","Pruritus","Number",1997,"B.9.9","663","653","3","Skin and subcutaneous diseases",49.003718506456,NA,3606.52120617,4675.63525963,49.0037185065,NA
"West Sussex","Female","All Ages","Road injuries","Number",1997,"C.1.1","689","688","3","Transport injuries",1040.65754189189,17.1215473852214,2151.91245062,9648.6669698,492.785617404,547.871924487941
"West Sussex","Female","All Ages","Other transport injuries","Number",1997,"C.1.2","695","688","3","Transport injuries",89.0791796141583,0.474952987402586,187.374432373,1323.22607659,70.2860524705,18.7931271436164
"West Sussex","Female","All Ages","Falls","Number",1997,"C.2.1","697","696","3","Unintentional injuries",2099.98771846288,23.759127691461,16831.8311825,40648.3690414,1844.27935626,255.708362205811
"West Sussex","Female","All Ages","Exposure to forces of nature","Number",1997,"C.2.10","729","696","3","Unintentional injuries",0.348015590286702,0.00539502236065822,0.327023730635,4.41171341116,0.141671543525,0.20634404676178
"West Sussex","Female","All Ages","Other unintentional injuries","Number",1997,"C.2.11","716","696","3","Unintentional injuries",597.023810961778,0.517926528418436,5820.19770001,17680.4945691,584.647572112,12.3762388496564
"West Sussex","Female","All Ages","Drowning","Number",1997,"C.2.2","698","696","3","Unintentional injuries",50.5742769534697,1.44889646885541,5.3898132988,50.3730447615,2.57319083097,48.0010861224973
"West Sussex","Female","All Ages","Fire, heat, and hot substances","Number",1997,"C.2.3","699","696","3","Unintentional injuries",185.405255863478,4.53837493037998,333.23731181,4824.68991498,107.644300284,77.7609555799142
"West Sussex","Female","All Ages","Poisonings","Number",1997,"C.2.4","700","696","3","Unintentional injuries",78.4852533854992,0.813259045512316,305.704480818,489.115776399,51.7721445381,26.7131088473864
"West Sussex","Female","All Ages","Exposure to mechanical forces","Number",1997,"C.2.5","704","696","3","Unintentional injuries",292.725393555145,1.99163003760918,3046.65396757,10001.5497371,263.555340133,29.1700534226045
"West Sussex","Female","All Ages","Adverse effects of medical treatment","Number",1997,"C.2.6","708","696","3","Unintentional injuries",108.300661469115,8.0179148511174,911.856739598,69.7828172512,9.30745997912,98.9932014899929
"West Sussex","Female","All Ages","Animal contact","Number",1997,"C.2.7","709","696","3","Unintentional injuries",30.1622773197269,0.21211257729381,904.976781863,1005.63694004,22.9329748622,7.22930245755234
"West Sussex","Female","All Ages","Foreign body","Number",1997,"C.2.8","712","696","3","Unintentional injuries",125.11823896353,4.84031815561832,457.281762609,774.565514409,31.6306959209,93.4875430425853
"West Sussex","Female","All Ages","Environmental heat and cold exposure","Number",1997,"C.2.9","842","696","3","Unintentional injuries",57.4388317602251,3.10693487904436,143.389690174,608.76968721,23.4493281874,33.9895035728571
"West Sussex","Female","All Ages","Self-harm","Number",1997,"C.3.1","718","717","3","Self-harm and interpersonal violence",804.879283989426,20.2864478976919,496.037832336,1777.378109,77.1552401028,727.724043886665
"West Sussex","Female","All Ages","Interpersonal violence","Number",1997,"C.3.2","724","717","3","Self-harm and interpersonal violence",161.872855951282,1.60231876145649,211.779249224,7831.70549414,92.6809754872,69.1918804641291
"West Sussex","Female","All Ages","Conflict and terrorism","Number",1997,"C.3.3","945","717","3","Self-harm and interpersonal violence",1.47150296585912,0,0,37.8809058451,1.47150296586,0
"West Sussex","Female","All Ages","Executions and police conflict","Number",1997,"C.3.4","854","717","3","Self-harm and interpersonal violence",2.31202739813731,0.0405811267250631,6.89822369079,12.57707915,0.428660818287,1.88336657985043
"West Sussex","Female","All Ages","HIV/AIDS","Number",2002,"A.1.1","298","955","3","HIV/AIDS and sexually transmitted infections",43.5412431209802,0.711910496356678,24.9469414867,107.092639276,9.4021401878,34.1391029331767
"West Sussex","Female","All Ages","Sexually transmitted infections
excluding HIV","Number",2002,"A.1.2","393","955","3","HIV/AIDS and sexually transmitted infections",78.517567040026,0.955326852629886,19534.425607,64592.8916957,59.1207985385,19.3967685015193
"West Sussex","Female","All Ages","Tuberculosis","Number",2002,"A.2.1","297","956","3","Respiratory infections and tuberculosis",56.3087769489644,3.0031659617871,36.0508589821,37287.9908122,6.55009862595,49.7586783230148
"West Sussex","Female","All Ages","Lower respiratory infections","Number",2002,"A.2.2","322","956","3","Respiratory infections and tuberculosis",3275.16755179648,375.460466788613,6609.36902796,138.77719467,8.2105376099,3266.95701418658
"West Sussex","Female","All Ages","Upper respiratory infections","Number",2002,"A.2.3","328","956","3","Respiratory infections and tuberculosis",427.200503647988,0.113324644724715,1254408.21719,17273.7005219,423.959668652,3.2408349963932
"West Sussex","Female","All Ages","Otitis media","Number",2002,"A.2.4","329","956","3","Respiratory infections and tuberculosis",71.6043217572015,0.0235184574168559,18869.7951744,3780.70131331,71.0142259895,0.590095767727321
"West Sussex","Female","All Ages","Diarrheal diseases","Number",2002,"A.3.1","302","957","3","Enteric infections",241.957606540867,11.3897635916317,81812.9575321,1267.40314742,139.244531688,102.713074853241
"West Sussex","Female","All Ages","Typhoid and paratyphoid","Number",2002,"A.3.2","958","957","3","Enteric infections",0.0351182753529945,0.00123012002893296,1.75838354733,0,0.00614739715914,0.0289708781938587
"West Sussex","Female","All Ages","Invasive Non-typhoidal Salmonella (iNTS)
","Number",2002,"A.3.3","959","957","3","Enteric infections",7.9087713468255,0.301741712091792,2.85337294765,0.109196817991,0.0145081436738,7.89426320315172
"West Sussex","Female","All Ages","Other intestinal infectious diseases","Number",2002,"A.3.5","321","957","3","Enteric infections",0.562085546075628,0.0301369539484554,NA,NA,0.000276956221735,0.561808589853893
"West Sussex","Female","All Ages","Malaria","Number",2002,"A.4.1","345","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Trachoma","Number",2002,"A.4.10","356","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Female","All Ages","Dengue","Number",2002,"A.4.11","357","344","3","Neglected tropical diseases and malaria",1.80584369739973,0.0399821682145025,0,0,0,1.80584369739973
"West Sussex","Female","All Ages","Yellow fever","Number",2002,"A.4.12","358","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Rabies","Number",2002,"A.4.13","359","344","3","Neglected tropical diseases and malaria",0.950444039140117,0.0199833675679235,0.0185645381533,0.000714020698205,0.0000953514240827,0.950348687716036
"West Sussex","Female","All Ages","Intestinal nematode infections","Number",2002,"A.4.14","360","344","3","Neglected tropical diseases and malaria",0.0285775427949985,0.00128169275909,NA,0,0,0.0285775427949985
"West Sussex","Female","All Ages","Food-borne trematodiases","Number",2002,"A.4.15","364","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Female","All Ages","Leprosy","Number",2002,"A.4.16","405","344","3","Neglected tropical diseases and malaria",0.0000683601006046268,NA,0,0.0010203948275,0.0000683601006046,NA
"West Sussex","Female","All Ages","Ebola","Number",2002,"A.4.17","843","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Zika virus","Number",2002,"A.4.18","935","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Guinea worm disease","Number",2002,"A.4.19","936","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Female","All Ages","Chagas disease","Number",2002,"A.4.2","346","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Other neglected tropical diseases","Number",2002,"A.4.20","365","344","3","Neglected tropical diseases and malaria",0.759348835708539,0.0158421346710055,NA,0,0.00000967811802156,0.759339157590517
"West Sussex","Female","All Ages","Leishmaniasis","Number",2002,"A.4.3","347","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","African trypanosomiasis","Number",2002,"A.4.4","350","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Schistosomiasis","Number",2002,"A.4.5","351","344","3","Neglected tropical diseases and malaria",0,0,NA,0,0,0
"West Sussex","Female","All Ages","Cysticercosis","Number",2002,"A.4.6","352","344","3","Neglected tropical diseases and malaria",125.292385403846,0.00841629857922985,NA,576.056772559,125.080827882,0.211557522153418
"West Sussex","Female","All Ages","Cystic echinococcosis","Number",2002,"A.4.7","353","344","3","Neglected tropical diseases and malaria",0.202421208069211,0.0119334575794183,0,0,0,0.202421208069211
"West Sussex","Female","All Ages","Lymphatic filariasis","Number",2002,"A.4.8","354","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Female","All Ages","Onchocerciasis","Number",2002,"A.4.9","355","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Female","All Ages","Meningitis","Number",2002,"A.5.1","332","961","3","Other infectious diseases",117.716818500364,2.76690535803066,91.594026725,239.765281402,21.8479589187,95.8688595816924
"West Sussex","Female","All Ages","Encephalitis","Number",2002,"A.5.2","337","961","3","Other infectious diseases",23.1053381460311,0.691015477167612,32.2691201765,82.7688084065,6.2185650162,16.8867731298302
"West Sussex","Female","All Ages","Diphtheria","Number",2002,"A.5.3","338","961","3","Other infectious diseases",0.0271291767245067,0.000434092688542856,0.00358950240059,0.000269898297504,0.0000203390377869,0.0271088376867198
"West Sussex","Female","All Ages","Whooping cough","Number",2002,"A.5.4","339","961","3","Other infectious diseases",2.20221905371349,0.00221949467565208,294.04806287,40.2805565575,2.0222915669,0.179927486812537
"West Sussex","Female","All Ages","Tetanus","Number",2002,"A.5.5","340","961","3","Other infectious diseases",0.0691601141508306,0.00392321376975151,0.00997154913135,0.000973502585103,0.0000807156334948,0.0690793985173357
"West Sussex","Female","All Ages","Measles","Number",2002,"A.5.6","341","961","3","Other infectious diseases",0.893248877099079,0.0124548255265764,0.478799841801,0.0131178032688,0.00120721259349,0.892041664505589
"West Sussex","Female","All Ages","Varicella and herpes zoster","Number",2002,"A.5.7","342","961","3","Other infectious diseases",32.9175061196685,1.25216961431566,3963.1841747,406.923167859,19.9446048914,12.9729012282465
"West Sussex","Female","All Ages","Acute hepatitis","Number",2002,"A.5.8","400","961","3","Other infectious diseases",27.2340322040091,0.586152403181888,4969.92596265,421.429740498,11.2086395049,16.0253926990742
"West Sussex","Female","All Ages","Other unspecified infectious diseases","Number",2002,"A.5.9","408","961","3","Other infectious diseases",107.12174851726,2.72723927683897,0,1811.07929992,42.2978270566,64.823921460652
"West Sussex","Female","All Ages","Maternal disorders","Number",2002,"A.6.1","366","962","3","Maternal and neonatal disorders",67.8011873006281,0.642207922119156,4597.53295926,565.334594504,32.6657903393,35.1353969612978
"West Sussex","Female","All Ages","Neonatal disorders","Number",2002,"A.6.2","380","962","3","Maternal and neonatal disorders",1833.24839656045,7.74286996602077,484.114586773,5971.41312584,1153.38742833,679.86096823522
"West Sussex","Female","All Ages","Protein-energy malnutrition","Number",2002,"A.7.1","387","386","3","Nutritional deficiencies",6.77112253874655,0.575355267766064,1543.60933977,1520.04396542,0.0339914471674,6.73713109157919
"West Sussex","Female","All Ages","Iodine deficiency","Number",2002,"A.7.2","388","386","3","Nutritional deficiencies",63.9859562485954,NA,86.88712281,6087.30030573,63.9859562486,NA
"West Sussex","Female","All Ages","Vitamin A deficiency","Number",2002,"A.7.3","389","386","3","Nutritional deficiencies",24.3051158318882,NA,7448.52154307,4762.93396301,24.3051158319,NA
"West Sussex","Female","All Ages","Dietary iron deficiency","Number",2002,"A.7.4","390","386","3","Nutritional deficiencies",752.594543265849,NA,NA,40705.8634933,752.594543266,NA
"West Sussex","Female","All Ages","Other nutritional deficiencies","Number",2002,"A.7.5","391","386","3","Nutritional deficiencies",4.37644915000883,0.426157046247167,NA,NA,0.00254930120214,4.37389984880669
"West Sussex","Female","All Ages","Lip and oral cavity cancer","Number",2002,"B.1.1","444","410","3","Neoplasms",152.23171182193,8.74086703955129,27.9557664825,132.994844467,12.2973686476,139.934343174374
"West Sussex","Female","All Ages","Larynx cancer","Number",2002,"B.1.10","423","410","3","Neoplasms",37.5626014815956,2.09510289349896,3.89709523234,21.3139033738,2.29983927953,35.2627622020648
"West Sussex","Female","All Ages","Tracheal, bronchus, and lung cancer","Number",2002,"B.1.11","426","410","3","Neoplasms",3272.70711783166,191.224611885171,247.675828014,477.20155289,64.4441470691,3208.26297076259
"West Sussex","Female","All Ages","Malignant skin melanoma","Number",2002,"B.1.12","459","410","3","Neoplasms",553.623661347422,24.3013637703366,210.264400789,1662.05808549,96.7191922101,456.904469137353
"West Sussex","Female","All Ages","Non-melanoma skin cancer","Number",2002,"B.1.13","462","410","3","Neoplasms",42.8352453927835,4.01719727538505,983.276230033,124.004474034,3.73793928411,39.0973061086722
"West Sussex","Female","All Ages","Breast cancer","Number",2002,"B.1.14","429","410","3","Neoplasms",5288.19108417454,248.312768145683,907.282364364,7662.01781864,626.153355071,4662.03772910391
"West Sussex","Female","All Ages","Cervical cancer","Number",2002,"B.1.15","432","410","3","Neoplasms",535.022616895351,24.8325936089711,56.3194993362,343.337496577,27.5654529262,507.457163969194
"West Sussex","Female","All Ages","Uterine cancer","Number",2002,"B.1.16","435","410","3","Neoplasms",355.947575778433,19.8913210021274,96.8242528222,702.268487337,49.2472105013,306.700365277133
"West Sussex","Female","All Ages","Ovarian cancer","Number",2002,"B.1.17","465","410","3","Neoplasms",1783.9945902813,90.8929676994322,128.733879888,538.205736918,72.1780809418,1711.81650933953
