"Area","Sex","Year","Cause","Cause_outline","Cause_id","Level","Parent_cause","Parent_id","metric","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Both",1997,"Diabetes mellitus","B.8.1","587","3","Diabetes and kidney diseases","974","Number",3842.77712138473,86.8119578702304,1824.12815744,40390.855642,2602.13758542,1240.63953596227
"West Sussex","Both",1997,"Chronic kidney disease","B.8.2","589","3","Diabetes and kidney diseases","974","Number",1606.34907956384,65.378070609047,3352.99105263,74469.6489158,801.592348995,804.756730568383
"West Sussex","Both",1997,"Acute glomerulonephritis","B.8.3","588","3","Diabetes and kidney diseases","974","Number",2.8752769632865,0.20240447548607,34.4926818563,2.36229289457,0.119504527658,2.75577243562848
"West Sussex","Both",1997,"Skin and subcutaneous diseases","B.9","653","2","Non-communicable diseases","409","Number",5839.79265794964,19.5291909502973,482671.739225,243224.446956,5616.90583001,222.886827943912
"West Sussex","Both",1997,"Dermatitis","B.9.1","654","3","Skin and subcutaneous diseases","653","Number",2037.34568482519,0,34123.1422973,50785.3662255,2037.34568483,0
"West Sussex","Both",1997,"Urticaria","B.9.10","664","3","Skin and subcutaneous diseases","653","Number",320.665314068342,0,9545.17000794,5439.93569136,320.665314068,0
"West Sussex","Both",1997,"Decubitus ulcer","B.9.11","665","3","Skin and subcutaneous diseases","653","Number",118.292363160252,6.0163427807109,1317.81953089,363.385258163,57.0923813943,61.1999817659471
"West Sussex","Both",1997,"Other skin and subcutaneous diseases","B.9.12","668","3","Skin and subcutaneous diseases","653","Number",499.498308444752,1.4755451581356,92375.889457,89327.5452409,482.941082171,16.5572262738909
"West Sussex","Both",1997,"Psoriasis","B.9.2","655","3","Skin and subcutaneous diseases","653","Number",1284.96490098907,0,1356.23460386,15068.9538458,1284.96490099,0
"West Sussex","Both",1997,"Bacterial skin diseases","B.9.3","980","3","Skin and subcutaneous diseases","653","Number",190.960484280857,12.0373030114509,50360.5896019,1884.01474569,45.8308643768,145.129619904074
"West Sussex","Both",1997,"Scabies","B.9.4","658","3","Skin and subcutaneous diseases","653","Number",24.6682698658788,0,2897.35812004,959.463861254,24.6682698659,0
"West Sussex","Both",1997,"Fungal skin diseases","B.9.5","659","3","Skin and subcutaneous diseases","653","Number",484.447170185736,0,265120.82328,88527.6856872,484.447170186,0
"West Sussex","Both",1997,"Viral skin diseases","B.9.6","660","3","Skin and subcutaneous diseases","653","Number",331.912675234923,0,6821.29218887,10816.6311473,331.912675235,0
"West Sussex","Both",1997,"Acne vulgaris","B.9.7","661","3","Skin and subcutaneous diseases","653","Number",395.847784241106,0,9101.32644708,18583.9888104,395.847784241,0
"West Sussex","Both",1997,"Alopecia areata","B.9.8","662","3","Skin and subcutaneous diseases","653","Number",76.9156394885644,0,4153.27129803,2372.5622976,76.9156394886,0
"West Sussex","Both",1997,"Pruritus","B.9.9","663","3","Skin and subcutaneous diseases","653","Number",74.2740631649617,0,5498.82239246,7077.30133236,74.274063165,0
"West Sussex","Both",1997,"Injuries","C","687","1","All causes","294","Number",14889.2320190735,231.158720562086,62982.1657639,202522.220939,7345.25485232,7543.97716675018
"West Sussex","Both",1997,"Transport injuries","C.1","688","2","Injuries","687","Number",3882.18378428585,62.5300536173673,5246.34829942,23442.5416965,1222.76692645,2659.41685783901
"West Sussex","Both",1997,"Road injuries","C.1.1","689","3","Transport injuries","688","Number",3608.82824023442,59.6876756691446,4841.63289319,20663.5306585,1077.05501132,2531.7732289158
"West Sussex","Both",1997,"Other transport injuries","C.1.2","695","3","Transport injuries","688","Number",273.355544051432,2.84237794822257,404.715406229,2779.011038,145.711915128,127.643628923208
"West Sussex","Both",1997,"Unintentional injuries","C.2","696","2","Injuries","687","Number",7682.50600243675,94.5342681312004,56028.8898288,163095.593183,5799.8218071,1882.68419534057
"West Sussex","Both",1997,"Falls","C.2.1","697","3","Unintentional injuries","696","Number",4028.86576035531,44.0095363558385,29309.3957132,78485.8039526,3386.58644194,642.279318420271
"West Sussex","Both",1997,"Exposure to forces of nature","C.2.10","729","3","Unintentional injuries","696","Number",0.90874833734471,0.0127144404012989,0.851207346104,11.7464165029,0.37247407298,0.536274264364251
"West Sussex","Both",1997,"Other unintentional injuries","C.2.11","716","3","Unintentional injuries","696","Number",1317.49345911051,2.01469260286889,12209.8669456,41021.4049868,1243.34199248,74.1514666311491
"West Sussex","Both",1997,"Drowning","C.2.2","698","3","Unintentional injuries","696","Number",199.714789989833,4.66954733806849,10.7412996145,88.1579359936,4.6029707717,195.111819218135
"West Sussex","Both",1997,"Fire, heat, and hot substances","C.2.3","699","3","Unintentional injuries","696","Number",398.661696718637,8.34108081870592,736.780152448,9624.25684964,218.070785653,180.590911065402
"West Sussex","Both",1997,"Poisonings","C.2.4","700","3","Unintentional injuries","696","Number",202.385381844251,2.56482077306308,621.316012949,969.829268246,100.697433383,101.687948461133
"West Sussex","Both",1997,"Exposure to mechanical forces","C.2.5","704","3","Unintentional injuries","696","Number",796.811805404905,4.95911741105142,7842.1994358,27674.9748801,659.349315168,137.462490236795
"West Sussex","Both",1997,"Adverse effects of medical treatment","C.2.6","708","3","Unintentional injuries","696","Number",203.300399515492,12.8285788010844,1615.06107815,123.602540022,16.4866636674,186.813735848045
"West Sussex","Both",1997,"Animal contact","C.2.7","709","3","Unintentional injuries","696","Number",62.1213087888111,0.524413183651355,1700.26148888,1885.12292512,44.0413107211,18.0799980676702
"West Sussex","Both",1997,"Foreign body","C.2.8","712","3","Unintentional injuries","696","Number",349.221832193605,9.7014002437558,1673.08634162,1818.89973423,74.2523541007,274.969478092875
"West Sussex","Both",1997,"Environmental heat and cold exposure","C.2.9","842","3","Unintentional injuries","696","Number",123.020820178043,4.90836616271133,309.330153152,1392.46088222,52.0200651433,71.0007550347348
"West Sussex","Both",1997,"Self-harm and interpersonal violence","C.3","717","2","Injuries","687","Number",3324.54223235088,74.0943988135181,1706.92763576,15995.6723081,322.66611878,3001.8761135706
"West Sussex","Both",1997,"Self-harm","C.3.1","718","3","Self-harm and interpersonal violence","717","Number",2922.57445799417,69.1786716726209,751.244882433,2666.74821815,113.193178578,2809.38127941617
"West Sussex","Both",1997,"Interpersonal violence","C.3.2","724","3","Self-harm and interpersonal violence","717","Number",385.057661916836,3.83956664280205,879.603613807,13158.8527055,202.572979163,182.484682754111
"West Sussex","Both",1997,"Conflict and terrorism","C.3.3","945","3","Self-harm and interpersonal violence","717","Number",12.4929829565286,0.99999838783293,62.9469232347,146.663570518,6.1098510976,6.3831318589286
"West Sussex","Both",1997,"Executions and police conflict","C.3.4","854","3","Self-harm and interpersonal violence","717","Number",4.41712948334434,0.0761621102622592,13.132216287,23.4078139891,0.790109941949,3.62701954139568
"West Sussex","Both",1997,"All causes","Total","294","0","All causes","294","Number",236261.602731504,9385.42690508067,3768367.83777,703142.698939,101669.730853,134591.871878608
"West Sussex","Both",2002,"Communicable, maternal, neonatal, and
nutritional diseases","A","295","1","All causes","294","Number",13711.352199789,677.767591605456,2667520.14149,266408.166237,5240.35433965,8470.99786014344
"West Sussex","Both",2002,"HIV/AIDS and sexually transmitted
infections","A.1","955","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",269.765617537541,3.72797873274088,53078.6610336,100026.089357,123.383084424,146.382533113323
"West Sussex","Both",2002,"HIV/AIDS","A.1.1","298","3","HIV/AIDS and sexually transmitted infections","955","Number",147.653308997571,2.64430769732291,65.2128893134,340.455516515,28.6726049793,118.98070401823
"West Sussex","Both",2002,"Sexually transmitted infections
excluding HIV","A.1.2","393","3","HIV/AIDS and sexually transmitted infections","955","Number",122.11230853997,1.08367103541797,53013.4481443,99799.1380186,94.7104794449,27.4018290950924
"West Sussex","Both",2002,"Respiratory infections and tuberculosis","A.2","956","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",7078.76943066507,620.171401489697,2420804.75766,109026.405866,974.968787466,6103.80064319931
"West Sussex","Both",2002,"Tuberculosis","A.2.1","297","3","Respiratory infections and tuberculosis","956","Number",118.251273130531,6.12832238216128,71.9513738176,72935.2620117,12.1977025933,106.053570537263
"West Sussex","Both",2002,"Lower respiratory infections","A.2.2","322","3","Respiratory infections and tuberculosis","956","Number",6000.32300191746,613.649298697215,12670.4581626,269.04395127,16.0413053751,5984.28169654233
"West Sussex","Both",2002,"Upper respiratory infections","A.2.3","328","3","Respiratory infections and tuberculosis","956","Number",817.480076463214,0.340580650571934,2373026.03795,32687.9019748,805.447385643,12.0326908203372
"West Sussex","Both",2002,"Otitis media","A.2.4","329","3","Respiratory infections and tuberculosis","956","Number",142.715079153857,0.0531997597482634,35036.3101747,7414.29618126,141.282393854,1.43268529938218
"West Sussex","Both",2002,"Enteric infections","A.3","957","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",453.937705490982,18.2414568780397,151000.969434,2314.51737025,260.778929001,193.158776489932
"West Sussex","Both",2002,"Diarrheal diseases","A.3.1","302","3","Enteric infections","957","Number",436.019206134841,17.5982196323562,150991.743411,2351.47945846,260.736587234,175.282618900664
"West Sussex","Both",2002,"Typhoid and paratyphoid","A.3.2","958","3","Enteric infections","957","Number",0.0830645527861934,0.00239492158039628,3.16904567179,0,0.0108596414311,0.0722049113550979
"West Sussex","Both",2002,"Invasive Non-typhoidal Salmonella (iNTS)
","A.3.3","959","3","Enteric infections","957","Number",16.7919896959197,0.592828182538751,6.05697764615,0.231853203344,0.0308119182296,16.7611777776901
"West Sussex","Both",2002,"Other intestinal infectious diseases","A.3.5","321","3","Enteric infections","957","Number",1.04344510743546,0.048014141564406,0,0,0.000670207212461,1.042774900223
"West Sussex","Both",2002,"Neglected tropical diseases and malaria","A.4","344","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",202.774574020042,0.123908915066533,0.0189170449727,905.531575202,197.993315336,4.78125868404656
"West Sussex","Both",2002,"Malaria","A.4.1","345","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Trachoma","A.4.10","356","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Dengue","A.4.11","357","3","Neglected tropical diseases and malaria","344","Number",1.8162466066398,0.040402467064148,0,0,0,1.8162466066398
"West Sussex","Both",2002,"Yellow fever","A.4.12","358","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Rabies","A.4.13","359","3","Neglected tropical diseases and malaria","344","Number",0.968175240275381,0.0203454309388642,0.0189170449727,0.000727578652798,0.0000971594167995,0.968078080858581
"West Sussex","Both",2002,"Intestinal nematode infections","A.4.14","360","3","Neglected tropical diseases and malaria","344","Number",0.0605036623754461,0.00234929061584412,0,0,0,0.0605036623754461
"West Sussex","Both",2002,"Food-borne trematodiases","A.4.15","364","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Leprosy","A.4.16","405","3","Neglected tropical diseases and malaria","344","Number",0.000257001960494758,0,0,0.00383577679041,0.000257001960495,0
"West Sussex","Both",2002,"Ebola","A.4.17","843","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Zika virus","A.4.18","935","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Guinea worm disease","A.4.19","936","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Chagas disease","A.4.2","346","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Other neglected tropical diseases","A.4.20","365","3","Neglected tropical diseases and malaria","344","Number",1.08753055428081,0.0235469169942645,0,0,0.00000989394252747,1.08752066033829
"West Sussex","Both",2002,"Leishmaniasis","A.4.3","347","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"African trypanosomiasis","A.4.4","350","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Schistosomiasis","A.4.5","351","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Cysticercosis","A.4.6","352","3","Neglected tropical diseases and malaria","344","Number",198.406252031652,0.0149337073017206,0,907.628154243,197.992951281,0.4133007509766
"West Sussex","Both",2002,"Cystic echinococcosis","A.4.7","353","3","Neglected tropical diseases and malaria","344","Number",0.435608922857854,0.0223311021516922,0,0,0,0.435608922857853
"West Sussex","Both",2002,"Lymphatic filariasis","A.4.8","354","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Onchocerciasis","A.4.9","355","3","Neglected tropical diseases and malaria","344","Number",0,0,0,0,0,0
"West Sussex","Both",2002,"Other infectious diseases","A.5","961","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",671.979873331699,16.3501053325167,18330.663811,4308.61231356,186.216235064,485.76363826773
"West Sussex","Both",2002,"Meningitis","A.5.1","332","3","Other infectious diseases","961","Number",260.519061413687,5.51564965773952,185.265293934,499.125825274,44.6615638242,215.857497589503
"West Sussex","Both",2002,"Encephalitis","A.5.2","337","3","Other infectious diseases","961","Number",51.7210703856293,1.52839786026731,63.526307831,150.182361884,11.3454174117,40.3756529739206
"West Sussex","Both",2002,"Diphtheria","A.5.3","338","3","Other infectious diseases","961","Number",0.0436908678407591,0.000722273161937595,0.00522443200433,0.000392822627589,0.0000296069260158,0.0436612609147433
"West Sussex","Both",2002,"Whooping cough","A.5.4","339","3","Other infectious diseases","961","Number",4.2745717343793,0.00719269008080076,536.264031339,73.4608262109,3.68567022385,0.588901510533772
"West Sussex","Both",2002,"Tetanus","A.5.5","340","3","Other infectious diseases","961","Number",0.0953117108749658,0.00491110805160557,0.0117094164677,0.0011909031621,0.0000948471572308,0.095216863717735
